geo_id_ct,muni_nei,fips,total_pop,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 17 years,18 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Black,Indigenous/Native American,Asian,Native Hawaiian/Pacific Islander,White,Two or More Races,households,Family Households,Nonfamily Households,Households with Children,Households with No Children,over_25_dem,Less than High School,High School Degree or Equivalent,Some College,Bachelor's Degree,Master's Degree,Doctoral/Professional Degree,civ_lf_denom,Employed,Unemployed,hhincome,Owner-Occupied Housing Units,Renter-Occupied Housing Units,workers_16up_denom,Public Transportation,Bicycle,Walking,No Vehicle,One Vehicle,Two or More Vehicles
5644,North Versailles,42003564400,5874,48.43,51.57,4.1,4.99,4.6,1.8,6.59,15.42,8.55,16.97,14.76,12.24,6.33,3.64,8.9,0.22,0.05,0,88.07,1.28,2684,64.46,35.54,21.65,78.35,4577,5.33,41.32,27.73,18.18,6.53,0.92,3023,95.8,4.2,55735,72.39,27.61,2826,2.05,0,3.04,8.35,42.32,49.33
5645,Jefferson Hills,42003564500,2862,45.67,54.33,6.85,4.12,5.1,4.54,6.22,8.39,13,14.68,16.35,12.16,5.17,3.42,1.33,0,0.38,0,98.29,0,1188,69.36,30.64,28.37,71.63,2094,5.3,35.1,37.34,18.29,3.53,0.43,1531,95.04,4.96,70417,87.54,12.46,1441,7.01,0.56,0.49,7.07,22.31,70.63
603,Lower Lawrenceville (Pittsburgh),42003060300,2226,52.92,47.08,3.55,1.89,0,0,6.47,42.81,16.67,8.85,8.31,6.74,3.64,1.08,8.63,0,2.02,0,86.88,2.47,1241,29.57,70.43,6.37,93.63,1961,6.99,15.25,13.62,35.39,14.94,13.82,1705,98.71,1.29,77147,47.22,52.78,1656,11.78,3.08,6.88,21.03,41.66,37.31
605,Polish Hill (Pittsburgh),42003060500,1244,52.17,47.83,2.89,3.46,4.9,1.53,5.55,17.77,16.8,17.36,13.02,8.76,7.32,0.64,5.79,0,0,0,88.99,5.06,665,41.8,58.2,15.19,84.81,1016,9.25,22.64,25.1,26.97,9.65,6.4,803,98.13,1.87,55625,60.9,39.1,770,12.73,8.57,4.42,12.78,52.33,34.88
703,Shadyside (Pittsburgh),42003070300,2192,46.08,53.92,0.91,1.46,3.24,1.51,24.64,31.52,6.07,8.26,5.7,7.89,5.16,3.65,3.38,0.64,10.58,0,81.84,3.1,1124,26.07,73.93,8.36,91.64,1496,1.87,16.98,9.22,33.62,21.79,16.51,1393,98.49,1.51,61458,31.41,68.59,1329,21.52,3.24,15.35,15.04,43.33,41.63
705,Shadyside (Pittsburgh),42003070500,3131,52,48,1.56,0.57,0.96,0.64,20.73,51.39,8.56,4.69,5.75,3.7,1.12,0.32,2.04,0,20.34,0,75.09,2.24,1720,26.16,73.84,4.59,95.41,2365,0.25,3.64,3.81,46.05,23.76,22.49,2341,98.29,1.71,61512,22.67,77.33,2274,34.04,1.32,12.49,18.6,51.51,29.88
706,Shadyside (Pittsburgh),42003070600,2150,54.23,45.77,1.81,1.44,1.16,0.6,17.26,45.63,7.53,4.74,6,10.28,2.79,0.74,6.23,0,14.42,0,76.37,2.51,1315,28.29,71.71,5.02,94.98,1671,0,2.51,8.44,37.64,28.25,23.16,1634,96.63,3.37,69491,37.26,62.74,1550,33.35,2.9,5.16,27.45,46.46,26.08
708,Shadyside (Pittsburgh),42003070800,2566,47.74,52.26,3.86,1.01,0.62,0,23.19,40.26,7.76,7.87,4.91,5.38,3.7,1.44,4.56,0.08,18.43,0,73.42,2.07,1551,25.79,74.21,6.19,93.81,1830,1.31,11.58,8.25,22.19,26.01,30.65,1787,99.16,0.84,64732,12.57,87.43,1759,25.36,2.1,14.21,19.66,50.35,29.98
709,Shadyside (Pittsburgh),42003070900,4278,51.36,48.64,1.92,1.66,0.58,0.21,27.82,31.46,7.32,7.83,6.1,7.15,2.97,4.98,7.71,0.44,28.31,0,60.36,3.18,2538,23.21,76.79,6.78,93.22,2901,2.52,9.03,6.03,33.13,21.06,28.24,2365,97,3,33018,29.47,70.53,2290,29.17,1.92,24.85,35.11,46.02,18.87
802,Bloomfield (Pittsburgh),42003080200,1725,55.42,44.58,2.26,0.81,1.97,1.86,10.84,35.59,15.42,5.91,9.97,10.03,3.48,1.86,4.46,0.35,0.93,0,92.52,0.64,935,29.73,70.27,9.63,90.37,1419,6.69,24.45,22.97,26.15,13.6,6.13,1237,94.42,5.58,50195,36.26,63.74,1125,10.67,3.2,20.8,24.81,42.03,33.16
804,Bloomfield (Pittsburgh),42003080400,1547,58.18,41.82,2,2.07,0.71,0,23.21,41.11,9.95,3.36,8.79,5.43,1.87,1.49,6.4,0,18.49,0,73.04,1.55,877,23.6,76.4,5.02,94.98,1114,0.36,15.44,20.11,32.41,20.83,10.86,1066,96.81,3.19,36528,25.88,74.12,1005,26.67,0.9,24.08,36.26,46.52,17.22
806,Bloomfield (Pittsburgh),42003080600,2073,45.63,54.37,4.92,2.8,2.41,1.4,13.6,40.81,11.72,6.75,8.88,6.03,0.58,0.1,2.27,0,3.09,0,85.62,0.43,1180,25.85,74.15,11.61,88.39,1552,4.96,10.12,11.34,37.69,19.46,16.43,1488,94.02,5.98,58873,30.51,69.49,1357,21.08,6.93,14.44,18.05,48.64,33.31
807,Friendship (Pittsburgh),42003080700,1878,48.88,51.12,7.08,3.62,1.54,0.27,12.46,42.01,10.97,9.48,3.94,6.02,0.8,1.81,9.58,0,13.53,0,74.55,2.29,1144,18.09,81.91,10.31,89.69,1409,0,9.72,12.85,39.18,28.18,10.07,1105,97.19,2.81,41500,17.74,82.26,1048,28.53,8.97,6.11,30.24,48.78,20.99
809,Bloomfield (Pittsburgh),42003080900,1911,49.35,50.65,3.82,1.88,1.67,0.58,13.45,40.08,11.62,5.55,10.68,8.27,1.36,1.05,6.33,0.31,6.91,0,84.51,1.52,1027,28.53,71.47,7.69,92.31,1502,2.73,10.65,11.78,39.15,23.24,12.45,1468,97.28,2.72,61823,24.73,75.27,1391,19.91,6.4,12.58,22.4,50.54,27.07
901,Central Lawrenceville (Pittsburgh),42003090100,1943,51.42,48.58,0.93,2.47,0,1.18,7.93,44.62,8.8,11.07,9.93,5.82,6.33,0.93,1.18,0,2.78,0,95.11,0.93,1139,29.94,70.06,6.5,93.5,1700,10.41,14.88,14.06,32,17.71,10.94,1427,98.88,1.12,73813,35.65,64.35,1388,14.84,7.85,7.42,19.4,45.83,34.77
902,Central Lawrenceville (Pittsburgh),42003090200,2746,47.6,52.4,4.81,2.33,0.44,0.47,5.06,33.65,10.74,8.19,12.09,8.78,6.48,6.96,2.99,0,2.26,0,92.43,1.46,1456,29.81,70.19,10.37,89.63,2386,4.61,20.28,15.63,33.78,13.5,12.2,1804,96.9,3.1,63859,42.93,57.07,1712,19.98,2.75,17.35,21.09,45.88,33.04
903,Bloomfield (Pittsburgh),42003090300,1631,44.02,55.98,3.8,0.86,0.61,1.66,7.36,35.07,11.4,10.55,14.16,8.77,2.82,2.94,5.46,0.49,4.23,0,89.21,0,896,34.26,65.74,9.93,90.07,1398,7.58,24.89,20.6,26.82,11.87,8.22,1092,97.89,2.11,46840,38.95,61.05,1005,16.52,4.98,17.41,29.13,40.96,29.91
9800,Lincoln-Lemington-Belmar (Pittsburgh),42003980000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9801,NA,42003980100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9803,Squirrel Hill South (Pittsburgh),42003980300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9804,Perry North (Pittsburgh),42003980400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9805,Squirrel Hill South (Pittsburgh),42003980500,16,68.75,31.25,0,0,0,0,0,0,0,0,68.75,31.25,0,0,0,0,0,0,100,0,16,0,100,0,100,16,0,31.25,31.25,37.5,0,0,0,NA,NA,NA,100,0,0,NA,NA,NA,0,68.75,31.25
9806,Chateau (Pittsburgh),42003980600,13,0,100,0,0,0,0,0,0,0,0,69.23,0,0,30.77,0,0,0,0,100,0,8,50,50,0,100,13,0,100,0,0,0,0,0,NA,NA,NA,100,0,0,NA,NA,NA,50,50,0
9807,South Shore (Pittsburgh),42003980700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9808,South Oakland (Pittsburgh),42003980800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9809,Marshall-Shadeland (Pittsburgh),42003980900,1313,100,0,0,0,0,0,10.13,44.86,24.07,14.17,4.57,2.21,0,0,47.22,0.38,0.69,0,48.21,3.5,0,NA,NA,NA,NA,1180,24.07,55.76,20.17,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9810,Central Lawrenceville (Pittsburgh),42003981000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9811,Point Breeze (Pittsburgh),42003981100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9812,North Shore (Pittsburgh),42003981200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9818,Lincoln-Lemington-Belmar (Pittsburgh),42003981800,207,42.51,57.49,0,0,3.38,19.32,77.29,0,0,0,0,0,0,0,26.57,0,8.21,0,54.59,5.8,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,83,89.16,10.84,NA,NA,NA,66,7.58,0,37.88,NA,NA,NA
9822,Oakland (Pittsburgh),42003982200,4618,40.6,59.4,0,0,0,1.73,97.7,0.17,0.09,0,0.11,0,0.19,0,4.7,0,9.09,0,83.24,2.62,8,50,50,0,100,26,34.62,0,30.77,19.23,15.38,0,1432,86.31,13.69,NA,50,50,990,18.79,0.91,62.42,0,0,100
